,timestamp,experiment_ID,subject,r_len,handedness,vision,colorvision,age,gender,nationality,r_type,IOS,key_press,rt,trial_stim
27,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3270943749957951,YL
28,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.29071599999588216,YM
29,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3502407920022961,YR
30,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.40014137500111246,BR
31,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.29764350000186823,YL
32,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.35101312500046333,YM
33,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.40801966700382764,BL
34,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.36874225000065053,YL
35,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.33085166600358207,YR
36,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.44888691599771846,BR
37,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.2988655419976567,YL
38,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3504175420021056,YM
39,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3155914160015527,YL
40,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.46542999999655876,BR
41,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.4080459169999813,BL
42,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3542742079953314,YR
43,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.35093666600005236,YR
44,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.32273924999753945,YL
45,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3051856670062989,YL
46,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3575627079990227,YM
47,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.38023550000070827,BR
48,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.5051182910028729,BR
49,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.56136887500179,BM
50,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.461824499994691,BL
51,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.47023754100519,BL
52,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3165268750017276,YR
53,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3238978750014212,YR
54,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.4050937080028234,BM
55,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.6490902500008815,BR
56,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.37301462500181515,YR
57,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.4821365000025253,BM
58,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.42205995800031815,BL
59,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.45646304199908627,BR
60,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.36394566600210965,YM
61,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3322254169979715,YR
62,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.31012658300460316,YL
63,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.3461165419939789,BR
64,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.5214181669944082,BR
65,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3202540409984067,YM
66,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3240411669976311,YR
67,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.4298899170025834,BR
68,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.29431599999952596,YL
69,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.4133305420036777,BR
