,timestamp,experiment_ID,subject,r_len,handedness,vision,colorvision,age,gender,nationality,r_type,IOS,key_press,rt,trial_stim
34,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.32368495800255914,BL
35,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.3826697910008079,BL
36,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.3401270829999703,YM
37,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.3271275000006426,BR
38,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.4095601250010077,BL
39,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.3543101250033942,YL
40,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.3536327080000774,YR
41,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.30192266599988216,BR
42,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.3666905419995601,BM
43,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.3929635419990518,BR
44,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.3070220000008703,BR
45,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.367072332999669,YR
46,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.39634291699985624,YR
47,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.36507766700015054,YL
48,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.3624977500003297,BL
49,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.46888687500177184,BM
50,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.2981482909999613,BR
51,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.3272677079985442,YL
52,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.3460487500015006,BL
53,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.41543287500098813,BL
54,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.29216037500009406,YL
55,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.34226508400024613,BM
56,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.3112360000013723,YL
57,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.3745370840006217,YL
58,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.36325466700145626,BL
59,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.3834856249995937,BL
60,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.34989545899952645,BM
61,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.3004132909991313,BM
62,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.3261430000020482,YL
63,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.2917777499969816,BR
64,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.41939279199868906,BL
65,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.4094975419975526,YR
66,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.38288816700151074,YR
67,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.3435094999986177,YM
68,2022_Jan_23_1724,59680,77840,3.5,Right,Yes,No,20,Female,Dansk,Family,4,w,0.3906452920018637,YR
69,2022_Jan_23_1724,59680,27122,3.5,Right,Yes,No,22,Male,Dansk,Friends,1,p,0.33201658299731207,BR
